points_id,latitude,longitude,formatted address,zip code,state,county,major_basin_name,minor_basin_name,pfaf_id,bws_cat1,bwd_cat1,iav_cat1,sev_cat1,gtd_cat1,rfr_cat1,cfr_cat1,drr_cat1,ucw_cat1,cep_cat1,udw_cat1,usa_cat1,rri_cat1,w_awr_def_qan_cat1,w_awr_def_qal_cat1,w_awr_def_rrr_cat1,w_awr_def_tot_cat1,w_awr_agr_qan_cat1,w_awr_agr_qal_cat1,w_awr_agr_rrr_cat1,w_awr_agr_tot_cat1,w_awr_che_qan_cat1,w_awr_che_qal_cat1,w_awr_che_rrr_cat1,w_awr_che_tot_cat1,w_awr_con_qan_cat1,w_awr_con_qal_cat1,w_awr_con_rrr_cat1,w_awr_con_tot_cat1,w_awr_elp_qan_cat1,w_awr_elp_qal_cat1,w_awr_elp_rrr_cat1,w_awr_elp_tot_cat1,w_awr_fnb_qan_cat1,w_awr_fnb_qal_cat1,w_awr_fnb_rrr_cat1,w_awr_fnb_tot_cat1,w_awr_min_qan_cat1,w_awr_min_qal_cat1,w_awr_min_rrr_cat1,w_awr_min_tot_cat1,w_awr_ong_qan_cat1,w_awr_ong_qal_cat1,w_awr_ong_rrr_cat1,w_awr_ong_tot_cat1,w_awr_smc_qan_cat1,w_awr_smc_qal_cat1,w_awr_smc_rrr_cat1,w_awr_smc_tot_cat1,w_awr_tex_qan_cat1,w_awr_tex_qal_cat1,w_awr_tex_rrr_cat1,w_awr_tex_tot_cat1,bws_cat,bwd_cat,iav_cat,sev_cat,gtd_cat,rfr_cat,cfr_cat,drr_cat,ucw_cat,cep_cat,udw_cat,usa_cat,rri_cat,w_awr_def_qan_cat,w_awr_def_qal_cat,w_awr_def_rrr_cat,w_awr_def_tot_cat,w_awr_agr_qan_cat,w_awr_agr_qal_cat,w_awr_agr_rrr_cat,w_awr_agr_tot_cat,w_awr_che_qan_cat,w_awr_che_qal_cat,w_awr_che_rrr_cat,w_awr_che_tot_cat,w_awr_con_qan_cat,w_awr_con_qal_cat,w_awr_con_rrr_cat,w_awr_con_tot_cat,w_awr_elp_qan_cat,w_awr_elp_qal_cat,w_awr_elp_rrr_cat,w_awr_elp_tot_cat,w_awr_fnb_qan_cat,w_awr_fnb_qal_cat,w_awr_fnb_rrr_cat,w_awr_fnb_tot_cat,w_awr_min_qan_cat,w_awr_min_qal_cat,w_awr_min_rrr_cat,w_awr_min_tot_cat,w_awr_ong_qan_cat,w_awr_ong_qal_cat,w_awr_ong_rrr_cat,w_awr_ong_tot_cat,w_awr_smc_qan_cat,w_awr_smc_qal_cat,w_awr_smc_rrr_cat,w_awr_smc_tot_cat,w_awr_tex_qan_cat,w_awr_tex_qal_cat,w_awr_tex_rrr_cat,w_awr_tex_tot_cat
210,32.99995601,-96.72019703,"300 W Renner Rd, Richardson, TX 75080, USA",75080,TX,Dallas County,Gulf Coast,East Fork Trinity,751406,3,1,2,0,-9999,1,0,2,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,3,2,0,2,3,1,1,2,2,1,0,1,1,0,0,0,3,1,1,1,3,0,1,1,4,4,4,1,-9999,2,0,1,0,4,0,0,0,4,1,0,4,4,3,0,4,4,0,0,2,4,1,0,3,4,3,0,4,4,2,1,4,4,1,0,2,3,0,0,1,4,1,1,3,4,1,1,2
211,32.99764998,-96.72224004,"398 W Renner Rd, Richardson, TX 75080, USA",75080,TX,Dallas County,Gulf Coast,East Fork Trinity,751406,3,1,2,0,-9999,1,0,2,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,3,2,0,2,3,1,1,2,2,1,0,1,1,0,0,0,3,1,1,1,3,0,1,1,4,4,4,1,-9999,2,0,1,0,4,0,0,0,4,1,0,4,4,3,0,4,4,0,0,2,4,1,0,3,4,3,0,4,4,2,1,4,4,1,0,2,3,0,0,1,4,1,1,3,4,1,1,2
212,37.44572198,-121.91818,"505 Fairview Way, Milpitas, CA 95035, USA",95035,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,4,4,2,1,-9999,0,0,1,0,3,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,2,4,0,1,2
213,39.143496,-76.806822,"8300 Stayton Dr, Jessup, MD 20794, USA",20794,MD,Howard County,"United States, North Atlantic Coast",Patuxent,731700,1,0,1,1,1,0,0,2,0,4,0,0,0,1,1,0,1,2,3,0,1,1,0,0,0,1,1,0,0,1,3,0,1,2,2,1,1,1,1,0,0,1,0,0,0,2,1,1,1,1,1,1,0,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
214,44.99381559,-93.27599344,"1411 West River Rd N, Minneapolis, MN 55411, USA",55411,MN,Hennepin County,Mississippi - Missouri,Twin Cities,742891,3,1,2,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,3,2,0,2,3,1,1,2,2,1,0,0,1,0,0,0,3,1,1,1,3,0,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
215,29.47157633,-98.67406024,"9554 Westover Hills Blvd, San Antonio, TX 78251, USA",78251,TX,Bexar County,Gulf Coast,Medina / Upper San Antonio,751940,3,1,3,0,-9999,0,0,2,0,2,0,0,0,3,0,0,2,4,1,0,2,2,0,1,1,3,0,1,1,3,1,1,2,4,1,1,2,2,0,1,1,2,0,1,0,3,0,1,1,3,0,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
216,33.66301602,-117.859702,"4321 Jamboree Rd, Newport Beach, CA 92660, USA",92660,CA,Orange County,California,Newport Bay,774150,4,4,4,1,-9999,2,0,1,0,4,0,0,0,4,1,0,4,4,3,0,4,4,0,0,2,4,1,0,3,4,3,0,4,4,2,1,4,4,1,0,2,3,0,0,1,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
217,34.4328172,-119.8611612,"110 Castilian Dr #102, Goleta, CA 93117, USA",93117,CA,Santa Barbara County,California,Santa Barbara Coastal,774170,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
218,40.33497043,-74.50398017,"2601 US-130, Cranbury, NJ 08512, USA",8512,NJ,Mercer County,"United States, North Atlantic Coast",Raritan,731504,3,1,1,0,1,0,0,1,0,4,0,0,0,3,1,0,1,3,3,0,2,2,0,1,0,3,1,0,1,2,3,1,2,3,2,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
219,38.77697,-121.310833,"7501 Foothills Blvd, Roseville, CA 95747, USA",95747,CA,Placer County,California,Lower American,774440,2,1,2,1,-9999,1,0,1,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,2,2,0,1,3,1,1,1,2,1,0,0,1,0,0,0,3,1,1,1,2,0,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
220,38.77697,-121.310833,"7501 Foothills Blvd, Roseville, CA 95747, USA",95747,CA,Placer County,California,Lower American,774440,2,1,2,1,-9999,1,0,1,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,2,2,0,1,3,1,1,1,2,1,0,0,1,0,0,0,3,1,1,1,2,0,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
221,45.61797029,-122.4518268,"5509 NW Parker St, Camas, WA 98607",98607,WA,Clark County,Columbia and Northwestern United States,Lower Columbia / Sandy,782300,0,0,0,0,-9999,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
222,30.21783601,-97.71287303,"2706 Montopolis Dr, Austin, TX 78741, USA",78741,TX,Travis County,Gulf Coast,Lower Colorado,751810,2,1,3,0,-9999,0,0,2,0,1,0,0,0,3,0,0,1,3,1,0,2,2,0,1,0,3,0,0,1,2,1,1,1,3,0,1,1,2,0,1,0,1,0,1,0,3,0,1,1,2,0,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
223,44.84680901,-93.23602596,"2411 E 86th St, Bloomington, MN 55425, USA",55425,MN,Hennepin County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
224,44.84680901,-93.23602596,"2411 E 86th St, Bloomington, MN 55425, USA",55425,MN,Hennepin County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
225,34.18720801,-118.927667,"2421 W Hillcrest Dr, Thousand Oaks, CA 91320, USA",91320,CA,Ventura County,California,Calleguas,774170,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
226,42.49930422,-71.16457447,"20 Sylvan Rd, Woburn, MA 01801, USA",1801,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
227,42.49930422,-71.16457447,"20 Sylvan Rd, Woburn, MA 01801, USA",1801,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
228,33.87905798,-118.017857,"14701 Firestone Blvd, La Mirada, CA 90638, USA",90638,CA,Los Angeles County,California,San Gabriel,774170,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
229,37.55003598,-122.062164,"6500 Kaiser Dr #110, Fremont, CA 94555, USA",94555,CA,Alameda County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
230,34.29784301,-118.412227,"12500 Gladstone Ave, Sylmar, CA 91342, USA",91342,CA,Los Angeles County,California,Los Angeles,774170,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
231,34.29784301,-118.412227,"12500 Gladstone Ave, Sylmar, CA 91342, USA",91342,CA,Los Angeles County,California,Los Angeles,774170,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
232,40.32856899,-74.63269998,"189-191 Washington Rd, Princeton, NJ 08540, USA",8540,NJ,Mercer County,"United States, North Atlantic Coast",Raritan,731504,3,1,1,0,1,0,0,1,0,4,0,0,0,3,1,0,1,3,3,0,2,2,0,1,0,3,1,0,1,2,3,1,2,3,2,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
233,37.45677499,-122.175397,"555 Middlefield Rd, Menlo Park, CA 94025, USA",94025,CA,San Mateo County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,4,4,2,1,-9999,1,0,1,0,4,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,3,4,1,1,2
234,27.762153,-82.63097501,"341 8th Ave SE, St. Petersburg, FL 33701, USA",33701,FL,Pinellas County,"Gulf of Mexico, North Atlantic Coast",Tampa Bay,732577,3,1,1,1,-9999,3,0,1,0,1,0,0,0,3,0,0,1,3,1,0,2,3,0,0,1,3,0,0,1,3,1,0,2,3,0,1,2,3,0,0,1,2,0,0,0,3,0,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
235,37.40136142,-121.9144316,"1804 McCarthy Blvd, Milpitas, CA 95035, USA",95035,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
236,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
237,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
238,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
239,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
240,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
241,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
242,42.6724414,-73.8269429,"82 Avon St, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
243,43.13250143,-75.22599221,"529 Woodhaven Rd, Utica, NY 13502, USA",13502,NY,Oneida County,"United States, North Atlantic Coast",Mohawk,731404,0,0,1,1,-9999,0,0,1,0,3,0,0,0,1,1,1,0,1,3,1,1,0,0,1,0,1,1,1,0,1,3,1,0,1,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
244,42.69053357,-73.83079199,"Fuller Rd, Albany, NY 12203, USA",12203,NY,Albany County,"United States, North Atlantic Coast",Middle Hudson,731403,0,0,1,1,-9999,0,0,1,0,3,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,1,1,0,0,3,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
245,32.95219702,-96.83167701,"15050 E Beltwood Pkwy, Addison, TX 75001, USA",75001,TX,Dallas County,Gulf Coast,Elm Fork Trinity,751408,3,1,2,0,-9999,1,0,2,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,3,2,0,2,3,1,1,2,2,1,0,1,1,0,0,0,3,1,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
246,37.41016201,-122.079436,"1274 Terra Bella Ave, Mountain View, CA 94043, USA",94043,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
247,37.62312002,-122.126077,"3980 Trust Way, Hayward, CA 94545, USA",94545,CA,Alameda County,California,San Francisco Bay,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
248,28.03896401,-80.60113397,"1650 Robert J Conlan Blvd NE, Palm Bay, FL 32905, USA",32905,FL,Brevard County,"Gulf of Mexico, North Atlantic Coast",Cape Canaveral,732571,3,2,2,1,1,3,1,1,0,0,0,0,0,3,0,0,2,3,0,0,2,3,0,0,1,3,0,0,2,3,0,0,2,3,0,1,2,3,0,0,1,3,0,0,0,3,0,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
249,42.362408,-122.878974,"943 Automation Way, Medford, OR 97504, USA",97504,OR,Jackson County,Columbia and Northwestern United States,Upper and Middle Rouge,781002,0,0,1,1,-9999,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
250,42.32356,-122.87561,"333 W 8th St, Medford, OR 97501, USA",97501,OR,Jackson County,Columbia and Northwestern United States,Upper and Middle Rouge,781002,0,0,1,1,-9999,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
251,42.48509568,-76.4603308,"36 Thornwood Dr, Ithaca, NY 14850, USA",14850,NY,Tompkins County,St Lawrence,Seneca,725540,0,0,1,1,-9999,1,0,1,0,3,1,0,0,0,1,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
252,30.37499699,-97.63750899,"12100 Samsung Blvd, Austin, TX 78754, USA",78754,TX,Travis County,Gulf Coast,Lower Colorado,751810,2,1,3,0,-9999,0,0,2,0,1,0,0,0,3,0,0,1,3,1,0,2,2,0,1,0,3,0,0,1,2,1,1,1,3,0,1,1,2,0,1,0,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
